participant_id,browser,device,sex,education,country,rt,response,video,intensity,cog
1939783,Chrome,mobile,4,3,United States,316.5,TH,NM_TH_pair_onset_THOUGHT,30.03527609,7602
1939783,Chrome,mobile,4,3,United States,245.4,SH,NM_SH_notp_onset_SHOOT,40.8780021,3763
1939783,Chrome,mobile,4,3,United States,320.5,F,NM_FF_notp_coda_COUGH,31.64711858,10043
1939783,Chrome,mobile,4,3,United States,326.3,TH,NM_TH_pair_coda_WREATH,26.84374713,6030
1939783,Chrome,mobile,4,3,United States,267.6,SH,NM_SH_pair_onset_SHY,39.50228141,3622
1939783,Chrome,mobile,4,3,United States,280.2,TH,NM_TH_notp_coda_GROWTH,25.42154423,3708
1939783,Chrome,mobile,4,3,United States,278.3,F,NM_FF_pair_onset_FIN,31.84145761,5117
1939783,Chrome,mobile,4,3,United States,288.8,F,NM_FF_notp_coda_POOF,31.42012038,5373
1939783,Chrome,mobile,4,3,United States,261.3,TH,NM_TH_pair_onset_THAW,28.96203439,8045
1939783,Chrome,mobile,4,3,United States,280.4,SH,NM_SH_notp_coda_POSH,33.71301243,3076
1939783,Chrome,mobile,4,3,United States,318.3,S,NM_SS_pair_onset_SIGH,41.37901249,5979
1939783,Chrome,mobile,4,3,United States,291.1,TH,NM_TH_notp_onset_THING,32.21719174,8651
1939783,Chrome,mobile,4,3,United States,342.5,SH,NM_SH_pair_onset_SHIN,38.63219732,3542
1939783,Chrome,mobile,4,3,United States,282.2,S,NM_SS_pair_coda_PUSS,38.76511023,5439
1939783,Chrome,mobile,4,3,United States,164.1,SH,NM_SH_pair_coda_PLUSH,33.82094552,4158
1939783,Chrome,mobile,4,3,United States,294.3,TH,NM_FF_pair_coda_DEAF,27.47261099,6129
1939783,Chrome,mobile,4,3,United States,354.2,S,NM_SS_notp_onset_SELL,41.23373391,6775
1939783,Chrome,mobile,4,3,United States,262.3,TH,NM_TH_pair_onset_THIN,30.14064943,2954
1939783,Chrome,mobile,4,3,United States,311.1,SH,NM_SH_notp_onset_SHAME,36.73993494,3611
1939783,Chrome,mobile,4,3,United States,153.4,S,NM_SS_notp_onset_SILK,40.97915109,6588
1939783,Chrome,mobile,4,3,United States,235.7,SH,NM_SH_notp_onset_SHOUT,36.52961089,3819
1939783,Chrome,mobile,4,3,United States,320.8,F,NM_FF_notp_coda_ROUGH,30.25346087,9862
1939783,Chrome,mobile,4,3,United States,296.7,SH,NM_SH_notp_coda_BUSH,34.31249527,3507
1939783,Chrome,mobile,4,3,United States,238.9,SH,NM_SH_pair_coda_LEASH,34.41750304,3351
1939783,Chrome,mobile,4,3,United States,166.2,F,NM_FF_notp_onset_FAME,31.59602116,3922
1939783,Chrome,mobile,4,3,United States,470.5,TH,NM_FF_pair_onset_FOUR,34.37218612,9416
1939783,Chrome,mobile,4,3,United States,350.6,S,NM_SS_pair_onset_SOUGHT,42.84970627,5753
1939783,Chrome,mobile,4,3,United States,301.3,X,NM_TH_notp_coda_BREATH,28.73152252,7151
1939783,Chrome,mobile,4,3,United States,399.3,TH,NM_TH_notp_onset_THUNK,30.72066367,7525
1939783,Chrome,mobile,4,3,United States,550.6,F,NM_FF_pair_coda_ROOF,32.55925052,5188
1939783,Chrome,mobile,4,3,United States,381.5,TH,NM_TH_pair_coda_RUTH,29.52085089,3193
1939783,Chrome,mobile,4,3,United States,454.1,SH,NM_SH_pair_coda_MESH,33.56798697,3601
1939783,Chrome,mobile,4,3,United States,659.8,TH,NM_TH_notp_coda_MOTH,27.11784357,2932
1939783,Chrome,mobile,4,3,United States,389.4,F,NM_FF_pair_coda_REEF,29.65935414,6900
1939783,Chrome,mobile,4,3,United States,283.9,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1939783,Chrome,mobile,4,3,United States,308,SH,NM_SH_pair_onset_SHORT,37.41534288,4620
1939783,Chrome,mobile,4,3,United States,276.4,TH,NM_FF_pair_onset_FOUGHT,34.6954365,8605
1939783,Chrome,mobile,4,3,United States,320.3,TH,NM_TH_notp_onset_THANK,32.92457176,2714
1939783,Chrome,mobile,4,3,United States,339.6,F,NM_FF_pair_onset_FIE,30.77713035,8472
1939783,Chrome,mobile,4,3,United States,315.8,TH,NM_TH_notp_onset_THEME,30.46915813,8387
1939783,Chrome,mobile,4,3,United States,323.4,S,NM_SS_notp_coda_MOUSE,34.03453979,5332
1939783,Chrome,mobile,4,3,United States,529.9,S,NM_SS_notp_coda_PASS,34.57355857,5986
1939783,Chrome,mobile,4,3,United States,434.2,F,NM_FF_notp_onset_FIGHT,36.16093753,10945
1939783,Chrome,mobile,4,3,United States,326.8,S,NM_SS_pair_onset_SOUL,40.65935899,5973
1939783,Chrome,mobile,4,3,United States,350.8,S,NM_SS_pair_coda_MESS,36.17035307,5457
1939783,Chrome,mobile,4,3,United States,404.6,SH,NM_SH_pair_onset_SHOAL,37.64432653,3948
1939783,Chrome,mobile,4,3,United States,308.5,S,NM_SS_notp_onset_SOUND,41.01537614,5202
1939783,Chrome,mobile,4,3,United States,330.1,TH,NM_TH_notp_coda_BIRTH,25.85892286,4893
1939783,Chrome,mobile,4,3,United States,336.7,TH,NM_TH_pair_coda_LOATH,27.1697819,4313
1939783,Chrome,mobile,4,3,United States,301.8,F,NM_FF_pair_coda_OAF,27.98698369,6466
1939783,Chrome,mobile,4,3,United States,287.1,S,NM_SS_pair_coda_ASS,39.03014753,5034
1939783,Chrome,mobile,4,3,United States,332.6,SH,NM_SH_notp_coda_WASH,33.96536017,3015
1939783,Chrome,mobile,4,3,United States,387.9,TH,NM_TH_pair_onset_THOLE,30.4873532,8529
1939783,Chrome,mobile,4,3,United States,394.8,S,NM_SS_notp_coda_GROSS,36.7148886,4478
1939783,Chrome,mobile,4,3,United States,279.5,F,NM_FF_pair_coda_LOAF,29.03169428,6083
1939783,Chrome,mobile,4,3,United States,289.8,S,NM_SS_pair_onset_SIN,43.9163708,5970
1939783,Chrome,mobile,4,3,United States,397.5,S,NM_SS_pair_onset_SORE,44.26134749,5943
1939783,Chrome,mobile,4,3,United States,312,F,NM_FF_notp_coda_BEEF,31.98646765,8905
1939783,Chrome,mobile,4,3,United States,342,TH,NM_TH_pair_coda_OATH,28.61263962,5905
1939783,Chrome,mobile,4,3,United States,302.3,SH,NM_SH_notp_coda_WISH,34.32677042,3314
1939783,Chrome,mobile,4,3,United States,310.8,SH,NM_SH_pair_coda_ASH,35.42637673,3533
1939783,Chrome,mobile,4,3,United States,606.1,F,NM_FF_pair_onset_FOAL,28.57906601,9802
1939783,Chrome,mobile,4,3,United States,170.1,SH,NM_SH_notp_onset_SHEER,41.15659637,4191
1939783,Chrome,mobile,4,3,United States,290.4,S,NM_SS_notp_onset_SAD,40.78074578,6517
1939783,Chrome,mobile,4,3,United States,368.7,TH,NM_TH_pair_onset_THIGH,32.62028023,4097
1939783,Chrome,mobile,4,3,United States,696.3,TH,NM_TH_notp_coda_TOOTH,28.16262081,5986
1939783,Chrome,mobile,4,3,United States,321.8,S,NM_SS_pair_coda_LEASE,39.49037225,5490
1939783,Chrome,mobile,4,3,United States,300.2,F,NM_FF_notp_onset_FACT,32.58731023,8632
1939783,Chrome,mobile,4,3,United States,310.7,SH,NM_SH_notp_onset_SHACK,39.49973881,4095
1939783,Chrome,mobile,4,3,United States,311.5,TH,NM_TH_notp_onset_THORN,30.25575981,3658
1939783,Chrome,mobile,4,3,United States,322,SH,NM_SH_notp_coda_BRUSH,33.84302596,3467
1939783,Chrome,mobile,4,3,United States,303.3,SH,NM_SH_pair_coda_PUSH,34.83622897,3617
1939783,Chrome,mobile,4,3,United States,289.1,F,NM_FF_notp_onset_FOOL,30.21203804,10110
1939783,Chrome,mobile,4,3,United States,594.9,S,NM_SS_pair_coda_PLUS,36.53544495,5201
1939783,Chrome,mobile,4,3,United States,302.3,S,NM_SS_notp_coda_KISS,40.20535668,5627
1939783,Chrome,mobile,4,3,United States,316.1,SH,NM_SH_pair_onset_SHORE,37.97554534,4134
1939783,Chrome,mobile,4,3,United States,309.2,TH,NM_TH_pair_coda_DEATH,25.17853656,4331
1939783,Chrome,mobile,4,3,United States,262.8,S,NM_SS_notp_coda_ACE,38.15028531,5721
1939783,Chrome,mobile,4,3,United States,182.3,S,NM_SS_notp_onset_SOON,42.54171703,5939
1939821,Firefox,computer,1,3,United States,543,TH,WM_TH_pair_coda_WREATH,25.33262721,4164
1939821,Firefox,computer,1,3,United States,530,SH,WM_SH_pair_coda_MESH,31.79430384,2869
1939821,Firefox,computer,1,3,United States,990,TH,WM_TH_notp_coda_GROWTH,28.07971229,1385
1939821,Firefox,computer,1,3,United States,601,S,WM_SS_pair_coda_LEASE,36.04960122,5547
1939821,Firefox,computer,1,3,United States,529,F,WM_FF_pair_coda_ROOF,26.08339172,2752
1939821,Firefox,computer,1,3,United States,419,SH,WM_SH_pair_onset_SHY,34.89293993,1877
1939821,Firefox,computer,1,3,United States,545,S,WM_SS_pair_coda_MESS,32.13420327,5516
1939821,Firefox,computer,1,3,United States,406,TH,WM_TH_pair_onset_THOUGHT,30.40684565,4412
1939821,Firefox,computer,1,3,United States,405,TH,WM_TH_notp_onset_THING,30.35223502,5685
1939821,Firefox,computer,1,3,United States,336,SH,WM_SH_pair_onset_SHORE,35.88647069,3760
1939821,Firefox,computer,1,3,United States,1058,S,WM_SS_notp_onset_SILK,35.21656066,5744
1939821,Firefox,computer,1,3,United States,363,SH,WM_SH_notp_onset_SHAME,35.86025666,3370
1939821,Firefox,computer,1,3,United States,587,S,WM_SS_notp_onset_SAD,36.07004488,5467
1939821,Firefox,computer,1,3,United States,1028,TH,WM_TH_pair_onset_THOLE,29.16238698,4008
1939821,Firefox,computer,1,3,United States,940,TH,WM_FF_notp_onset_FAME,24.30104487,5389
1939821,Firefox,computer,1,3,United States,557,TH,WM_TH_notp_onset_THUNK,26.22850775,6753
1939821,Firefox,computer,1,3,United States,402,SH,WM_SH_notp_coda_WASH,31.54416882,2587
1939821,Firefox,computer,1,3,United States,386,TH,WM_TH_notp_onset_THANK,28.3985459,2662
1939821,Firefox,computer,1,3,United States,492,S,WM_SS_notp_onset_SOUND,35.31149937,5862
1939821,Firefox,computer,1,3,United States,379,TH,WM_FF_pair_onset_FIN,30.96682916,7701
1939821,Firefox,computer,1,3,United States,817,SH,WM_SH_notp_onset_SHACK,37.39323953,3722
1939821,Firefox,computer,1,3,United States,800,S,WM_SS_notp_coda_ACE,34.70301945,5213
1939821,Firefox,computer,1,3,United States,691,S,WM_SS_notp_onset_SOON,34.62937365,5613
1939821,Firefox,computer,1,3,United States,541,SH,WM_SH_notp_onset_SHOUT,34.59898582,3276
1939821,Firefox,computer,1,3,United States,522,F,WM_FF_notp_onset_FIGHT,31.22689133,5747
1939821,Firefox,computer,1,3,United States,632,TH,WM_TH_pair_onset_THIN,29.92131417,4552
1939821,Firefox,computer,1,3,United States,719,TH,WM_TH_notp_onset_THEME,27.16763826,3905
1939821,Firefox,computer,1,3,United States,1766,SH,WM_SH_pair_onset_SHOAL,33.61304571,3117
1939821,Firefox,computer,1,3,United States,734,TH,WM_TH_pair_coda_DEATH,26.17474533,2500
1939821,Firefox,computer,1,3,United States,600,S,WM_SS_notp_coda_MOUSE,32.3552173,5480
1939821,Firefox,computer,1,3,United States,797,F,WM_FF_notp_coda_COUGH,24.08980909,3019
1939821,Firefox,computer,1,3,United States,827,F,WM_FF_pair_onset_FIE,26.73216088,8105
1939821,Firefox,computer,1,3,United States,1561,F,WM_FF_pair_coda_OAF,27.87135616,2193
1939821,Firefox,computer,1,3,United States,569,F,WM_FF_notp_onset_FOOL,24.88710414,3064
1939821,Firefox,computer,1,3,United States,1403,F,WM_FF_notp_coda_HALF,24.0740738,3068
1939821,Firefox,computer,1,3,United States,635,SH,WM_SH_notp_coda_WISH,33.18926446,2893
1939821,Firefox,computer,1,3,United States,636,S,WM_SS_pair_onset_SOUL,33.23819866,3794
1939821,Firefox,computer,1,3,United States,709,TH,WM_FF_pair_onset_FOUGHT,28.83433448,7865
1939821,Firefox,computer,1,3,United States,775,TH,WM_TH_pair_coda_RUTH,24.79955523,4007
1939821,Firefox,computer,1,3,United States,700,SH,WM_SH_notp_coda_BRUSH,30.92832382,2881
1939821,Firefox,computer,1,3,United States,570,TH,WM_TH_notp_coda_BREATH,26.86566057,3201
1939821,Firefox,computer,1,3,United States,627,F,WM_FF_notp_onset_FACT,29.53059171,4486
1939821,Firefox,computer,1,3,United States,587,TH,WM_FF_pair_coda_DEAF,28.03294112,2298
1939821,Firefox,computer,1,3,United States,2006,SH,WM_SH_pair_coda_PLUSH,31.1841224,3249
1939821,Firefox,computer,1,3,United States,731,SH,WM_SH_notp_coda_POSH,30.75677682,2612
1939821,Firefox,computer,1,3,United States,705,F,WM_FF_notp_onset_FEAT,26.77629044,5672
1939821,Firefox,computer,1,3,United States,816,SH,WM_SH_pair_coda_LEASH,32.97668186,3148
1939821,Firefox,computer,1,3,United States,1200,F,WM_FF_pair_onset_FOAL,30.21439279,3433
1939821,Firefox,computer,1,3,United States,1105,F,WM_FF_notp_coda_BEEF,29.4754049,7430
1939821,Firefox,computer,1,3,United States,815,SH,WM_SH_pair_coda_PUSH,33.2061282,2916
1939821,Firefox,computer,1,3,United States,722,S,WM_SS_notp_coda_PASS,32.14711433,5510
1939821,Firefox,computer,1,3,United States,745,F,WM_FF_pair_onset_FOUR,29.74117595,6318
1939821,Firefox,computer,1,3,United States,788,TH,WM_TH_notp_onset_THORN,24.41493027,1442
1939821,Firefox,computer,1,3,United States,893,TH,WM_TH_notp_coda_MOTH,29.27673653,2728
1939821,Firefox,computer,1,3,United States,878,S,WM_SS_notp_onset_SELL,37.53241981,5858
1939821,Firefox,computer,1,3,United States,889,F,WM_FF_pair_coda_REEF,30.73328455,4479
1939821,Firefox,computer,1,3,United States,696,SH,WM_SH_pair_coda_ASH,30.32133037,2524
1939821,Firefox,computer,1,3,United States,861,S,WM_SS_pair_onset_SOUGHT,38.54688399,6131
1939821,Firefox,computer,1,3,United States,1182,S,WM_SS_notp_coda_KISS,35.24913983,5018
1939821,Firefox,computer,1,3,United States,603,F,WM_FF_notp_coda_ROUGH,28.07022466,3234
1939821,Firefox,computer,1,3,United States,630,F,WM_TH_pair_coda_LOATH,25.3982628,3684
1939821,Firefox,computer,1,3,United States,743,S,WM_SS_pair_onset_SORE,39.4498273,6203
1939821,Firefox,computer,1,3,United States,893,TH,WM_TH_pair_onset_THIGH,29.52350359,4950
1939821,Firefox,computer,1,3,United States,639,F,WM_FF_notp_coda_POOF,25.25042421,2416
1939821,Firefox,computer,1,3,United States,555,TH,WM_TH_pair_coda_OATH,27.00093758,2387
1939821,Firefox,computer,1,3,United States,475,SH,WM_SH_notp_onset_SHOOT,36.01809601,3110
1939821,Firefox,computer,1,3,United States,585,SH,WM_SH_notp_onset_SHEER,35.63657702,2991
1939821,Firefox,computer,1,3,United States,534,S,WM_SS_pair_coda_PUSS,33.81274345,4707
1939821,Firefox,computer,1,3,United States,456,S,WM_SS_pair_coda_ASS,29.32681087,4742
1939821,Firefox,computer,1,3,United States,873,TH,WM_TH_pair_onset_THAW,29.16219133,3454
1939821,Firefox,computer,1,3,United States,477,SH,WM_SH_pair_onset_SHORT,34.77919722,3297
1939821,Firefox,computer,1,3,United States,955,SH,WM_SH_pair_onset_SHIN,38.3505371,3941
1939821,Firefox,computer,1,3,United States,532,TH,WM_TH_notp_coda_BIRTH,24.995908880000002,1746
1939821,Firefox,computer,1,3,United States,395,S,WM_SS_pair_onset_SIN,39.24703864,5485
1939821,Firefox,computer,1,3,United States,808,S,WM_SS_pair_onset_SIGH,36.26807838,6605
1939821,Firefox,computer,1,3,United States,462,SH,WM_SH_notp_coda_BUSH,33.50540729,1949
1939821,Firefox,computer,1,3,United States,665,TH,WM_TH_notp_coda_TOOTH,27.54355327,2456
1939821,Firefox,computer,1,3,United States,586,S,WM_SS_notp_coda_GROSS,31.23914038,4355
1939821,Firefox,computer,1,3,United States,507,F,WM_FF_pair_coda_LOAF,27.61623221,2284
1939821,Firefox,computer,1,3,United States,471,S,WM_SS_pair_coda_PLUS,33.72174147,5305
1939821,Firefox,computer,1,3,United States,653,TH,NM_TH_notp_coda_MOTH,27.11784357,2932
1939821,Firefox,computer,1,3,United States,663,TH,NM_TH_notp_onset_THEME,30.46915813,8387
1939821,Firefox,computer,1,3,United States,382,S,NM_SS_pair_coda_ASS,39.03014753,5034
1939821,Firefox,computer,1,3,United States,643,F,NM_FF_pair_onset_FIN,31.84145761,5117
1939821,Firefox,computer,1,3,United States,443,SH,NM_SH_notp_onset_SHACK,39.49973881,4095
1939821,Firefox,computer,1,3,United States,586,S,NM_SS_pair_onset_SOUGHT,42.84970627,5753
1939821,Firefox,computer,1,3,United States,597,F,NM_FF_pair_coda_ROOF,32.55925052,5188
1939821,Firefox,computer,1,3,United States,579,S,NM_SS_pair_onset_SIN,43.9163708,5970
1939821,Firefox,computer,1,3,United States,536,S,NM_SS_pair_coda_LEASE,39.49037225,5490
1939821,Firefox,computer,1,3,United States,358,TH,NM_TH_pair_onset_THOUGHT,30.03527609,7602
1939821,Firefox,computer,1,3,United States,528,TH,NM_TH_notp_coda_BIRTH,25.85892286,4893
1939821,Firefox,computer,1,3,United States,569,SH,NM_SH_pair_coda_MESH,33.56798697,3601
1939821,Firefox,computer,1,3,United States,377,F,NM_FF_pair_coda_REEF,29.65935414,6900
1939821,Firefox,computer,1,3,United States,461,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1939821,Firefox,computer,1,3,United States,726,F,NM_FF_pair_onset_FIE,30.77713035,8472
1939821,Firefox,computer,1,3,United States,386,F,NM_FF_pair_coda_LOAF,29.03169428,6083
1939821,Firefox,computer,1,3,United States,658,S,NM_SS_notp_coda_MOUSE,34.03453979,5332
1939821,Firefox,computer,1,3,United States,967,F,NM_FF_notp_coda_BEEF,31.98646765,8905
1939821,Firefox,computer,1,3,United States,1799,SH,NM_SH_pair_coda_PLUSH,33.82094552,4158
1939821,Firefox,computer,1,3,United States,665,TH,NM_FF_pair_onset_FOUGHT,34.6954365,8605
1939821,Firefox,computer,1,3,United States,599,TH,NM_TH_pair_onset_THIN,30.14064943,2954
1939821,Firefox,computer,1,3,United States,528,S,NM_SS_notp_coda_ACE,38.15028531,5721
1939821,Firefox,computer,1,3,United States,568,TH,NM_TH_notp_coda_TOOTH,28.16262081,5986
1939821,Firefox,computer,1,3,United States,369,S,NM_SS_notp_onset_SOON,42.54171703,5939
1939821,Firefox,computer,1,3,United States,577,TH,NM_TH_pair_coda_LOATH,27.1697819,4313
1939821,Firefox,computer,1,3,United States,443,TH,NM_TH_pair_coda_RUTH,29.52085089,3193
1939821,Firefox,computer,1,3,United States,609,S,NM_SS_notp_onset_SELL,41.23373391,6775
1939821,Firefox,computer,1,3,United States,865,SH,NM_SH_notp_onset_SHEER,41.15659637,4191
1939821,Firefox,computer,1,3,United States,594,TH,NM_TH_pair_coda_DEATH,25.17853656,4331
1939821,Firefox,computer,1,3,United States,578,TH,NM_TH_notp_onset_THORN,30.25575981,3658
1939821,Firefox,computer,1,3,United States,338,S,NM_SS_pair_coda_MESS,36.17035307,5457
1939821,Firefox,computer,1,3,United States,714,SH,NM_SH_notp_coda_WISH,34.32677042,3314
1939821,Firefox,computer,1,3,United States,520,S,NM_SS_pair_onset_SIGH,41.37901249,5979
1939821,Firefox,computer,1,3,United States,431,F,NM_FF_pair_onset_FOUR,34.37218612,9416
1939821,Firefox,computer,1,3,United States,340,TH,NM_TH_notp_coda_GROWTH,25.42154423,3708
1939821,Firefox,computer,1,3,United States,542,S,NM_SS_pair_onset_SORE,44.26134749,5943
1939821,Firefox,computer,1,3,United States,549,TH,NM_TH_notp_onset_THING,32.21719174,8651
1939821,Firefox,computer,1,3,United States,327,S,NM_SS_notp_onset_SOUND,41.01537614,5202
1939821,Firefox,computer,1,3,United States,424,SH,NM_SH_notp_onset_SHOOT,40.8780021,3763
1939821,Firefox,computer,1,3,United States,379,SH,NM_SH_pair_coda_LEASH,34.41750304,3351
1939821,Firefox,computer,1,3,United States,345,S,NM_SS_pair_coda_PUSS,38.76511023,5439
1939821,Firefox,computer,1,3,United States,544,SH,NM_SH_notp_coda_POSH,33.71301243,3076
1939821,Firefox,computer,1,3,United States,410,F,NM_FF_notp_onset_FOOL,30.21203804,10110
1939821,Firefox,computer,1,3,United States,566,TH,NM_TH_pair_onset_THAW,28.96203439,8045
1939821,Firefox,computer,1,3,United States,1225,SH,NM_SH_pair_onset_SHY,39.50228141,3622
1939821,Firefox,computer,1,3,United States,368,F,NM_FF_notp_onset_FACT,32.58731023,8632
1939821,Firefox,computer,1,3,United States,398,F,NM_FF_notp_coda_POOF,31.42012038,5373
1939821,Firefox,computer,1,3,United States,386,F,NM_FF_notp_onset_FAME,31.59602116,3922
1939821,Firefox,computer,1,3,United States,395,SH,NM_SH_notp_onset_SHOUT,36.52961089,3819
1939821,Firefox,computer,1,3,United States,547,SH,NM_SH_pair_onset_SHORE,37.97554534,4134
1939821,Firefox,computer,1,3,United States,327,SH,NM_SH_pair_coda_PUSH,34.83622897,3617
1939821,Firefox,computer,1,3,United States,535,S,NM_SS_notp_coda_KISS,40.20535668,5627
1939821,Firefox,computer,1,3,United States,453,TH,NM_TH_pair_onset_THOLE,30.4873532,8529
1939821,Firefox,computer,1,3,United States,542,SH,NM_SH_pair_onset_SHIN,38.63219732,3542
1939821,Firefox,computer,1,3,United States,376,TH,NM_TH_pair_coda_OATH,28.61263962,5905
1939821,Firefox,computer,1,3,United States,623,F,NM_FF_pair_coda_DEAF,27.47261099,6129
1939821,Firefox,computer,1,3,United States,439,F,NM_FF_notp_coda_ROUGH,30.25346087,9862
1939821,Firefox,computer,1,3,United States,358,SH,NM_SH_notp_onset_SHAME,36.73993494,3611
1939821,Firefox,computer,1,3,United States,867,SH,NM_SH_pair_onset_SHORT,37.41534288,4620
1939821,Firefox,computer,1,3,United States,535,TH,NM_FF_notp_coda_HALF,27.22294044,10234
1939821,Firefox,computer,1,3,United States,483,S,NM_SS_notp_onset_SILK,40.97915109,6588
1939821,Firefox,computer,1,3,United States,551,F,NM_FF_pair_onset_FOAL,28.57906601,9802
1939821,Firefox,computer,1,3,United States,533,SH,NM_SH_pair_onset_SHOAL,37.64432653,3948
1939821,Firefox,computer,1,3,United States,533,TH,NM_TH_pair_coda_WREATH,26.84374713,6030
1939821,Firefox,computer,1,3,United States,464,S,NM_SS_notp_coda_PASS,34.57355857,5986
1939821,Firefox,computer,1,3,United States,426,S,NM_SS_notp_onset_SAD,40.78074578,6517
1939821,Firefox,computer,1,3,United States,397,F,NM_FF_notp_onset_FIGHT,36.16093753,10945
1939821,Firefox,computer,1,3,United States,648,F,NM_FF_notp_coda_COUGH,31.64711858,10043
1939821,Firefox,computer,1,3,United States,354,SH,NM_SH_notp_coda_BRUSH,33.84302596,3467
1939821,Firefox,computer,1,3,United States,374,S,NM_SS_notp_coda_GROSS,36.7148886,4478
1939821,Firefox,computer,1,3,United States,351,SH,NM_SH_pair_coda_ASH,35.42637673,3533
1939821,Firefox,computer,1,3,United States,495,TH,NM_TH_notp_coda_BREATH,28.73152252,7151
1939821,Firefox,computer,1,3,United States,468,TH,NM_TH_notp_onset_THANK,32.92457176,2714
1939821,Firefox,computer,1,3,United States,377,TH,NM_TH_pair_onset_THIGH,32.62028023,4097
1939821,Firefox,computer,1,3,United States,1343,TH,NM_FF_pair_coda_OAF,27.98698369,6466
1939821,Firefox,computer,1,3,United States,517,SH,NM_SH_notp_coda_BUSH,34.31249527,3507
1939821,Firefox,computer,1,3,United States,457,S,NM_SS_pair_onset_SOUL,40.65935899,5973
1939821,Firefox,computer,1,3,United States,429,SH,NM_SH_notp_coda_WASH,33.96536017,3015
1939821,Firefox,computer,1,3,United States,645,S,NM_SS_pair_coda_PLUS,36.53544495,5201
1939821,Firefox,computer,1,3,United States,458,TH,NM_TH_notp_onset_THUNK,30.72066367,7525
1939837,Safari,computer,1,5,United States,669,TH,NM_TH_pair_coda_LOATH,27.1697819,4313
1939837,Safari,computer,1,5,United States,707,SH,NM_SH_notp_onset_SHOOT,40.8780021,3763
1939837,Safari,computer,1,5,United States,758,F,NM_FF_notp_onset_FAME,31.59602116,3922
1939837,Safari,computer,1,5,United States,1007,S,NM_SS_pair_onset_SOUL,40.65935899,5973
1939837,Safari,computer,1,5,United States,1461,F,NM_FF_notp_coda_ROUGH,30.25346087,9862
1939837,Safari,computer,1,5,United States,433,S,NM_SS_notp_onset_SOUND,41.01537614,5202
1939837,Safari,computer,1,5,United States,545,TH,NM_TH_notp_coda_TOOTH,28.16262081,5986
1939837,Safari,computer,1,5,United States,844,F,NM_FF_pair_onset_FIN,31.84145761,5117
1939837,Safari,computer,1,5,United States,585,TH,NM_FF_pair_coda_DEAF,27.47261099,6129
1939837,Safari,computer,1,5,United States,652,F,NM_FF_pair_coda_LOAF,29.03169428,6083
1939837,Safari,computer,1,5,United States,1254,X,NM_FF_notp_coda_COUGH,31.64711858,10043
1939837,Safari,computer,1,5,United States,471,TH,NM_TH_pair_coda_OATH,28.61263962,5905
1939837,Safari,computer,1,5,United States,776,SH,NM_SH_notp_coda_WISH,34.32677042,3314
1939837,Safari,computer,1,5,United States,817,TH,NM_FF_pair_onset_FIE,30.77713035,8472
1939837,Safari,computer,1,5,United States,581,S,NM_SS_pair_onset_SORE,44.26134749,5943
1939837,Safari,computer,1,5,United States,1253,TH,NM_TH_pair_onset_THIN,30.14064943,2954
1939837,Safari,computer,1,5,United States,627,S,NM_SS_pair_coda_PLUS,36.53544495,5201
1939837,Safari,computer,1,5,United States,974,S,NM_SS_notp_coda_MOUSE,34.03453979,5332
1939837,Safari,computer,1,5,United States,817,F,NM_FF_notp_coda_BEEF,31.98646765,8905
1939837,Safari,computer,1,5,United States,623,TH,NM_TH_pair_coda_RUTH,29.52085089,3193
1939837,Safari,computer,1,5,United States,816,S,NM_SS_pair_onset_SIGH,41.37901249,5979
1939837,Safari,computer,1,5,United States,540,SH,NM_SH_notp_onset_SHOUT,36.52961089,3819
1939837,Safari,computer,1,5,United States,1051,TH,NM_TH_pair_coda_DEATH,25.17853656,4331
1939837,Safari,computer,1,5,United States,547,SH,NM_SH_pair_coda_MESH,33.56798697,3601
1939837,Safari,computer,1,5,United States,548,SH,NM_SH_notp_coda_BRUSH,33.84302596,3467
1939837,Safari,computer,1,5,United States,502,S,NM_SS_notp_onset_SOON,42.54171703,5939
1939837,Safari,computer,1,5,United States,540,TH,NM_TH_notp_onset_THING,32.21719174,8651
1939837,Safari,computer,1,5,United States,711,F,NM_FF_notp_onset_FEAT,34.92174457,10478
1939837,Safari,computer,1,5,United States,502,S,NM_SS_notp_onset_SAD,40.78074578,6517
1939837,Safari,computer,1,5,United States,752,S,NM_SS_pair_coda_ASS,39.03014753,5034
1939837,Safari,computer,1,5,United States,674,SH,NM_SH_notp_coda_WASH,33.96536017,3015
1939837,Safari,computer,1,5,United States,1175,F,NM_FF_pair_coda_ROOF,32.55925052,5188
1939837,Safari,computer,1,5,United States,941,TH,NM_FF_pair_coda_REEF,29.65935414,6900
1939837,Safari,computer,1,5,United States,835,TH,NM_TH_pair_onset_THOUGHT,30.03527609,7602
1939837,Safari,computer,1,5,United States,545,F,NM_FF_notp_onset_FACT,32.58731023,8632
1939837,Safari,computer,1,5,United States,619,TH,NM_FF_pair_coda_OAF,27.98698369,6466
1939837,Safari,computer,1,5,United States,735,TH,NM_TH_notp_onset_THANK,32.92457176,2714
1939837,Safari,computer,1,5,United States,562,TH,NM_TH_pair_coda_WREATH,26.84374713,6030
1939837,Safari,computer,1,5,United States,416,TH,NM_TH_notp_coda_GROWTH,25.42154423,3708
